trip_id,vehicle_id,driver_id,trip_date,origin,destination,distance_km,duration_hr,fuel_liters,fuel_cost,purpose
T01695,V108,D063,2026-04-17,Springfield Depot,Downtown Drop,324.9,5.36,55.0,96.18,delivery
T02392,V050,D007,2026-04-17,Harbor Terminal,Northgate DC,518.6,12.34,66.8,102.96,transfer
T02525,V108,D063,2026-04-17,Westside Yard,Harbor Terminal,353.5,5.52,60.3,104.24,pickup
T02897,V105,D023,2026-04-17,Riverside Hub,Downtown Drop,517.4,7.52,64.5,111.23,delivery
T02939,V081,D042,2026-04-17,Northgate DC,Airport Cargo,615.9,11.55,63.7,102.38,delivery
T03104,V007,D004,2026-04-17,Springfield Depot,Downtown Drop,249.3,5.61,26.4,43.74,service_run
T03418,V003,D058,2026-04-17,Springfield Depot,Airport Cargo,569.6,10.08,68.8,115.42,service_run
T04336,V006,D006,2026-04-17,Eastfield Park,Harbor Terminal,448.5,7.69,66.9,99.6,pickup
T04838,V038,D011,2026-04-17,Springfield Depot,Harbor Terminal,78.1,1.63,8.5,13.0,delivery
T04939,V027,D049,2026-04-17,Northgate DC,Airport Cargo,271.0,6.74,26.8,44.86,delivery
T00016,V004,D003,2026-04-18,Harbor Terminal,Downtown Drop,509.5,9.48,71.1,117.94,delivery
T00203,V028,D064,2026-04-18,Springfield Depot,Harbor Terminal,64.9,1.28,7.5,11.07,transfer
T00406,V021,D037,2026-04-18,Eastfield Park,Airport Cargo,180.4,4.03,20.9,35.29,service_run
T00642,V084,D013,2026-04-18,Westside Yard,Downtown Drop,270.6,5.36,33.4,49.15,service_run
T00905,V069,D066,2026-04-18,Springfield Depot,Eastfield Park,372.8,6.05,41.9,65.22,pickup
T00980,V068,D025,2026-04-18,Westside Yard,Northgate DC,407.0,9.42,67.3,108.62,delivery
T01095,V114,D070,2026-04-18,Harbor Terminal,Northgate DC,219.0,3.43,21.0,33.52,transfer
T01430,V055,D059,2026-04-18,Springfield Depot,Downtown Drop,33.1,0.56,3.4,4.95,service_run
T02675,V013,D016,2026-04-18,Harbor Terminal,Springfield Depot,267.0,5.58,38.1,59.26,transfer
T02874,V050,D007,2026-04-18,Westside Yard,Riverside Hub,188.8,4.56,23.2,40.33,service_run
T02958,V030,D022,2026-04-18,Downtown Drop,Springfield Depot,108.9,2.86,11.1,16.52,delivery
T03135,V110,D072,2026-04-18,Westside Yard,Downtown Drop,338.9,7.95,34.1,57.96,delivery
T04649,V060,D005,2026-04-18,Westside Yard,Harbor Terminal,146.8,2.95,14.3,20.8,transfer
T04665,V092,D044,2026-04-18,Riverside Hub,Downtown Drop,518.9,8.0,84.4,142.42,transfer
T04904,V061,D001,2026-04-18,Eastfield Park,Airport Cargo,390.8,6.94,46.2,72.18,delivery
T05154,V080,D054,2026-04-18,Springfield Depot,Eastfield Park,601.1,11.23,106.4,157.6,delivery
T00178,V019,D041,2026-04-19,Springfield Depot,Eastfield Park,578.2,11.71,52.6,78.7,transfer
T00714,V024,D079,2026-04-19,Northgate DC,Airport Cargo,530.9,8.52,89.0,152.88,delivery
T00928,V045,D076,2026-04-19,Eastfield Park,Airport Cargo,399.9,8.87,69.5,119.03,transfer
T01142,V018,D028,2026-04-19,Harbor Terminal,Springfield Depot,288.3,4.36,47.9,70.33,transfer
T02340,V040,D067,2026-04-19,Eastfield Park,Airport Cargo,229.4,5.04,28.8,42.64,delivery
T03307,V037,D035,2026-04-19,Springfield Depot,Eastfield Park,490.2,7.03,60.1,103.09,delivery
T03490,V059,D002,2026-04-19,Eastfield Park,Springfield Depot,501.2,10.65,75.9,120.23,delivery
T03493,V074,D009,2026-04-19,Northgate DC,Eastfield Park,323.7,6.16,41.5,64.31,delivery
T03798,V108,D063,2026-04-19,Harbor Terminal,Westside Yard,141.3,3.68,13.8,23.29,delivery
T03818,V044,D020,2026-04-19,Springfield Depot,Riverside Hub,438.9,7.27,42.2,64.42,transfer
T04155,V006,D006,2026-04-19,Westside Yard,Harbor Terminal,343.5,8.96,37.8,54.83,service_run
T04635,V041,D047,2026-04-19,Downtown Drop,Northgate DC,358.1,7.85,38.7,62.66,delivery
T04691,V062,D056,2026-04-19,Airport Cargo,Northgate DC,19.1,0.34,2.8,4.61,pickup
T00399,V006,D006,2026-04-20,Westside Yard,Airport Cargo,245.2,4.98,31.2,51.43,delivery
T00565,V105,D023,2026-04-20,Airport Cargo,Eastfield Park,494.1,7.89,68.4,113.5,delivery
T00901,V059,D002,2026-04-20,Downtown Drop,Harbor Terminal,204.9,2.95,34.4,55.82,service_run
T02183,V013,D016,2026-04-20,Springfield Depot,Northgate DC,510.8,11.04,64.5,105.28,delivery
T02576,V032,D062,2026-04-20,Downtown Drop,Eastfield Park,398.3,6.87,68.1,108.83,delivery
T02792,V104,D068,2026-04-20,Riverside Hub,Eastfield Park,544.2,10.81,63.9,100.64,delivery
T02895,V108,D063,2026-04-20,Riverside Hub,Northgate DC,320.8,5.82,36.6,63.37,delivery
T02921,V055,D059,2026-04-20,Airport Cargo,Springfield Depot,165.4,3.78,15.8,24.0,delivery
T03481,V004,D003,2026-04-20,Airport Cargo,Riverside Hub,262.4,5.45,29.3,49.98,delivery
T03977,V055,D059,2026-04-20,Northgate DC,Eastfield Park,237.7,4.3,40.6,65.32,delivery
T04374,V006,D006,2026-04-20,Eastfield Park,Riverside Hub,591.0,11.14,60.4,100.88,delivery
T04787,V003,D058,2026-04-20,Airport Cargo,Harbor Terminal,306.8,5.87,32.3,48.76,service_run
T04799,V101,D017,2026-04-20,Springfield Depot,Harbor Terminal,269.3,5.86,43.1,74.83,delivery
T04949,V004,D003,2026-04-20,Harbor Terminal,Northgate DC,161.6,2.89,28.5,44.42,delivery
T05092,V018,D028,2026-04-20,Airport Cargo,Westside Yard,555.8,10.83,55.4,90.7,delivery
T00140,V087,D039,2026-04-21,Eastfield Park,Northgate DC,61.0,1.24,5.7,9.79,delivery
T01521,V038,D011,2026-04-21,Northgate DC,Harbor Terminal,530.8,10.49,76.1,123.9,delivery
T01525,V038,D011,2026-04-21,Northgate DC,Airport Cargo,250.4,3.67,23.1,35.03,service_run
T01526,V045,D076,2026-04-21,Westside Yard,Springfield Depot,335.5,7.43,34.2,59.76,transfer
T01593,V024,D079,2026-04-21,Airport Cargo,Harbor Terminal,441.1,11.21,54.8,86.91,delivery
T01656,V108,D063,2026-04-21,Downtown Drop,Eastfield Park,152.9,2.46,20.7,30.31,transfer
T02718,V052,D065,2026-04-21,Westside Yard,Eastfield Park,162.7,2.76,14.9,23.24,delivery
T02736,V065,D080,2026-04-21,Springfield Depot,Downtown Drop,545.5,9.66,54.9,84.61,service_run
T02952,V012,D057,2026-04-21,Springfield Depot,Westside Yard,194.0,3.46,17.7,30.54,delivery
T02990,V092,D044,2026-04-21,Riverside Hub,Airport Cargo,241.3,3.84,37.8,55.11,delivery
T03165,V084,D013,2026-04-21,Harbor Terminal,Eastfield Park,245.0,4.12,44.1,75.82,service_run
T03388,V019,D041,2026-04-21,Springfield Depot,Airport Cargo,608.7,11.59,74.7,129.35,pickup
T03716,V065,D080,2026-04-21,Northgate DC,Westside Yard,331.5,7.01,45.7,68.37,pickup
T03717,V024,D079,2026-04-21,Eastfield Park,Northgate DC,60.3,1.23,9.2,15.29,transfer
T03736,V074,D009,2026-04-21,Eastfield Park,Riverside Hub,170.6,3.27,22.2,35.36,delivery
T04511,V110,D072,2026-04-21,Eastfield Park,Northgate DC,232.3,4.15,25.8,43.13,delivery
T05022,V109,D051,2026-04-21,Downtown Drop,Westside Yard,110.0,1.61,16.6,24.46,delivery
T00040,V045,D076,2026-04-22,Harbor Terminal,Riverside Hub,203.8,5.08,33.6,49.18,delivery
T01189,V109,D051,2026-04-22,Westside Yard,Springfield Depot,550.8,12.61,50.4,82.52,service_run
T01393,V060,D005,2026-04-22,Downtown Drop,Harbor Terminal,97.4,2.06,9.0,13.72,delivery
T01667,V095,D034,2026-04-22,Harbor Terminal,Westside Yard,613.3,8.94,87.2,133.28,pickup
T02116,V068,D025,2026-04-22,Airport Cargo,Northgate DC,531.4,11.29,91.2,154.02,service_run
T02355,V027,D049,2026-04-22,Harbor Terminal,Westside Yard,464.5,11.43,53.7,87.97,delivery
T02456,V065,D080,2026-04-22,Harbor Terminal,Westside Yard,568.6,9.09,57.9,93.42,delivery
T02634,V084,D013,2026-04-22,Northgate DC,Airport Cargo,219.8,4.25,21.9,32.27,pickup
T02928,V048,D036,2026-04-22,Airport Cargo,Westside Yard,561.6,9.35,75.7,123.65,delivery
T03023,V063,D010,2026-04-22,Eastfield Park,Airport Cargo,413.0,6.59,47.2,78.66,transfer
T03215,V068,D025,2026-04-22,Eastfield Park,Airport Cargo,553.6,14.12,63.9,97.64,transfer
T03277,V094,D078,2026-04-22,Springfield Depot,Riverside Hub,497.7,10.24,50.9,79.85,pickup
T03519,V006,D006,2026-04-22,Eastfield Park,Airport Cargo,577.1,8.97,58.2,99.25,delivery
T03855,V055,D059,2026-04-22,Westside Yard,Downtown Drop,367.4,6.4,63.0,95.78,pickup
T04218,V059,D002,2026-04-22,Northgate DC,Harbor Terminal,427.7,6.39,51.8,81.54,transfer
T04515,V062,D056,2026-04-22,Eastfield Park,Westside Yard,425.9,7.27,50.8,77.96,service_run
T05046,V059,D002,2026-04-22,Harbor Terminal,Westside Yard,84.3,1.28,12.8,21.55,transfer
T05088,V027,D049,2026-04-22,Northgate DC,Harbor Terminal,176.0,4.33,24.0,39.72,transfer
T00086,V026,D021,2026-04-23,Airport Cargo,Springfield Depot,284.6,4.76,27.2,42.06,delivery
T00135,V070,D026,2026-04-23,Airport Cargo,Eastfield Park,597.8,8.82,85.1,138.07,delivery
T00865,V007,D004,2026-04-23,Riverside Hub,Harbor Terminal,608.5,11.41,56.7,84.42,service_run
T00925,V026,D021,2026-04-23,Eastfield Park,Downtown Drop,436.7,6.85,46.6,74.41,pickup
T01011,V063,D010,2026-04-23,Eastfield Park,Riverside Hub,512.7,9.32,80.9,121.43,pickup
T01722,V039,D045,2026-04-23,Harbor Terminal,Airport Cargo,599.8,10.29,65.9,107.77,delivery
T01804,V032,D062,2026-04-23,Northgate DC,Westside Yard,353.9,5.52,38.5,67.27,service_run
T01826,V082,D055,2026-04-23,Harbor Terminal,Downtown Drop,273.1,5.62,24.9,36.28,delivery
T01920,V024,D079,2026-04-23,Springfield Depot,Riverside Hub,266.7,3.94,26.0,41.19,delivery
T01935,V048,D036,2026-04-23,Westside Yard,Harbor Terminal,351.2,7.26,37.3,56.11,service_run
T02119,V006,D006,2026-04-23,Airport Cargo,Springfield Depot,356.4,8.48,37.2,64.72,delivery
T02229,V037,D035,2026-04-23,Airport Cargo,Northgate DC,62.5,1.59,8.4,14.23,transfer
T02263,V010,D040,2026-04-23,Westside Yard,Riverside Hub,333.6,7.63,38.6,59.47,delivery
T02763,V081,D042,2026-04-23,Airport Cargo,Springfield Depot,272.5,6.11,25.0,41.19,delivery
T03442,V077,D029,2026-04-23,Airport Cargo,Northgate DC,489.2,7.46,55.5,88.94,delivery
T03615,V012,D057,2026-04-23,Westside Yard,Downtown Drop,232.2,5.16,25.6,39.57,delivery
T03794,V105,D023,2026-04-23,Airport Cargo,Riverside Hub,454.0,6.83,70.8,113.15,delivery
T03904,V012,D057,2026-04-23,Harbor Terminal,Westside Yard,113.0,2.54,12.6,20.43,delivery
T03905,V039,D045,2026-04-23,Downtown Drop,Northgate DC,507.3,12.0,53.3,77.35,delivery
T04656,V006,D006,2026-04-23,Westside Yard,Northgate DC,196.0,3.28,33.3,49.25,delivery
T05033,V050,D007,2026-04-23,Airport Cargo,Riverside Hub,180.4,2.87,30.2,48.86,delivery
T05145,V110,D072,2026-04-23,Springfield Depot,Northgate DC,537.9,9.17,64.4,102.26,delivery
T00026,V081,D042,2026-04-24,Harbor Terminal,Westside Yard,292.7,5.35,43.7,71.54,transfer
T00444,V027,D049,2026-04-24,Northgate DC,Downtown Drop,71.6,1.65,7.0,11.22,delivery
T00610,V050,D007,2026-04-24,Westside Yard,Eastfield Park,323.3,8.11,39.5,61.84,pickup
T00628,V018,D028,2026-04-24,Eastfield Park,Westside Yard,273.9,4.19,25.8,44.42,service_run
T00922,V047,D050,2026-04-24,Northgate DC,Eastfield Park,308.0,4.75,33.8,57.88,service_run
T00961,V098,D018,2026-04-24,Eastfield Park,Downtown Drop,122.7,2.06,12.0,20.02,delivery
T01132,V046,D071,2026-04-24,Airport Cargo,Eastfield Park,449.1,9.63,49.6,84.37,pickup
T01874,V113,D053,2026-04-24,Westside Yard,Riverside Hub,58.2,0.92,6.0,9.51,delivery
T02257,V082,D055,2026-04-24,Harbor Terminal,Downtown Drop,395.7,6.08,47.0,78.9,pickup
T02523,V013,D016,2026-04-24,Northgate DC,Harbor Terminal,270.3,5.42,34.1,53.18,delivery
T02543,V087,D039,2026-04-24,Harbor Terminal,Downtown Drop,354.1,6.68,37.5,58.16,pickup
T02560,V007,D004,2026-04-24,Airport Cargo,Springfield Depot,426.9,6.51,39.9,63.03,delivery
T02599,V070,D026,2026-04-24,Harbor Terminal,Westside Yard,192.0,3.09,17.9,31.2,transfer
T02790,V032,D062,2026-04-24,Northgate DC,Downtown Drop,262.3,4.85,27.4,45.8,delivery
T02948,V029,D060,2026-04-24,Downtown Drop,Northgate DC,335.2,5.38,31.1,47.09,pickup
T03019,V063,D010,2026-04-24,Springfield Depot,Downtown Drop,374.3,6.4,41.0,64.23,delivery
T03954,V027,D049,2026-04-24,Westside Yard,Springfield Depot,579.7,12.85,67.6,114.75,delivery
T04064,V003,D058,2026-04-24,Springfield Depot,Northgate DC,417.7,6.07,38.3,57.33,delivery
T04593,V043,D073,2026-04-24,Downtown Drop,Northgate DC,497.6,7.3,61.0,91.48,delivery
T04666,V007,D004,2026-04-24,Springfield Depot,Downtown Drop,127.3,1.94,12.5,18.86,pickup
T04891,V114,D070,2026-04-24,Harbor Terminal,Northgate DC,97.4,1.85,14.0,21.5,delivery
T04894,V077,D029,2026-04-24,Northgate DC,Harbor Terminal,212.0,3.87,30.1,44.58,delivery
T05084,V080,D054,2026-04-24,Downtown Drop,Springfield Depot,583.8,11.25,71.2,124.34,delivery
T00492,V046,D071,2026-04-25,Northgate DC,Westside Yard,196.0,3.91,21.4,35.76,delivery
T01122,V109,D051,2026-04-25,Westside Yard,Downtown Drop,218.9,5.08,27.7,41.57,delivery
T01262,V045,D076,2026-04-25,Riverside Hub,Eastfield Park,468.6,8.01,50.5,80.1,service_run
T01377,V108,D063,2026-04-25,Downtown Drop,Springfield Depot,33.0,0.52,3.2,5.38,pickup
T01640,V008,D046,2026-04-25,Downtown Drop,Westside Yard,83.6,1.36,10.3,15.64,transfer
T02572,V084,D013,2026-04-25,Eastfield Park,Springfield Depot,499.9,8.51,59.2,100.79,delivery
T02706,V104,D068,2026-04-25,Springfield Depot,Riverside Hub,332.1,6.59,34.3,54.0,delivery
T02946,V008,D046,2026-04-25,Downtown Drop,Riverside Hub,419.6,6.0,42.5,64.8,delivery
T03304,V063,D010,2026-04-25,Riverside Hub,Westside Yard,348.5,6.22,45.0,73.87,delivery
T03528,V038,D011,2026-04-25,Riverside Hub,Harbor Terminal,102.5,2.31,18.0,29.86,delivery
T04151,V040,D067,2026-04-25,Downtown Drop,Northgate DC,500.7,9.36,56.9,85.18,transfer
T04165,V117,D027,2026-04-25,Westside Yard,Eastfield Park,332.0,5.04,33.4,52.97,delivery
T04182,V018,D028,2026-04-25,Eastfield Park,Airport Cargo,272.3,5.65,44.2,71.83,service_run
T04347,V101,D017,2026-04-25,Harbor Terminal,Eastfield Park,118.1,2.09,15.3,22.84,delivery
T04363,V030,D022,2026-04-25,Eastfield Park,Springfield Depot,82.5,1.6,13.6,23.17,transfer
T04914,V046,D071,2026-04-25,Northgate DC,Westside Yard,532.0,12.0,88.3,138.14,transfer
T04999,V007,D004,2026-04-25,Downtown Drop,Northgate DC,610.0,12.72,56.5,83.24,transfer
T00379,V070,D026,2026-04-26,Airport Cargo,Harbor Terminal,112.1,1.99,13.6,20.12,transfer
T00723,V082,D055,2026-04-26,Downtown Drop,Harbor Terminal,208.2,3.28,26.6,41.23,service_run
T00765,V092,D044,2026-04-26,Westside Yard,Springfield Depot,228.1,3.37,26.9,42.71,delivery
T00859,V113,D053,2026-04-26,Northgate DC,Downtown Drop,230.7,5.75,22.1,34.88,pickup
T00899,V018,D028,2026-04-26,Westside Yard,Eastfield Park,354.1,6.62,59.8,90.84,pickup
T01014,V037,D035,2026-04-26,Springfield Depot,Downtown Drop,356.8,5.16,45.8,74.06,pickup
T01216,V012,D057,2026-04-26,Westside Yard,Eastfield Park,596.7,11.2,101.7,156.29,delivery
T01522,V029,D060,2026-04-26,Northgate DC,Westside Yard,515.0,11.22,58.1,100.83,service_run
T01715,V068,D025,2026-04-26,Northgate DC,Riverside Hub,63.4,1.13,5.9,9.85,delivery
T02203,V027,D049,2026-04-26,Eastfield Park,Riverside Hub,543.9,9.97,63.0,96.57,service_run
T02585,V046,D071,2026-04-26,Northgate DC,Downtown Drop,411.2,8.01,38.4,61.38,pickup
T02653,V077,D029,2026-04-26,Downtown Drop,Springfield Depot,286.4,5.57,44.2,68.14,pickup
T03031,V095,D034,2026-04-26,Westside Yard,Riverside Hub,476.3,10.85,67.1,106.8,delivery
T03034,V065,D080,2026-04-26,Springfield Depot,Eastfield Park,215.9,3.15,23.3,39.97,delivery
T03524,V038,D011,2026-04-26,Riverside Hub,Airport Cargo,42.2,0.8,5.1,7.8,service_run
T03592,V046,D071,2026-04-26,Eastfield Park,Westside Yard,586.4,9.8,81.6,136.66,delivery
T03708,V008,D046,2026-04-26,Westside Yard,Downtown Drop,91.1,1.56,11.0,17.88,delivery
T03909,V043,D073,2026-04-26,Harbor Terminal,Riverside Hub,311.7,4.99,41.3,66.34,delivery
T04277,V010,D040,2026-04-26,Airport Cargo,Northgate DC,302.7,7.92,30.3,45.05,delivery
T04890,V069,D066,2026-04-26,Westside Yard,Downtown Drop,173.0,3.76,19.2,29.49,transfer
T05054,V013,D016,2026-04-26,Harbor Terminal,Westside Yard,480.4,6.95,57.6,96.97,delivery
T05191,V026,D021,2026-04-26,Downtown Drop,Airport Cargo,519.1,9.49,59.9,93.73,transfer
T00251,V068,D025,2026-04-27,Springfield Depot,Northgate DC,55.1,0.79,8.7,14.25,delivery
T00458,V050,D007,2026-04-27,Springfield Depot,Eastfield Park,169.2,2.74,28.4,45.12,delivery
T00759,V098,D018,2026-04-27,Springfield Depot,Harbor Terminal,567.1,8.99,65.7,107.03,delivery
T00916,V026,D021,2026-04-27,Airport Cargo,Westside Yard,501.2,12.41,52.2,78.14,delivery
T00959,V107,D015,2026-04-27,Riverside Hub,Harbor Terminal,203.6,3.13,24.3,42.2,service_run
T01074,V044,D020,2026-04-27,Eastfield Park,Springfield Depot,31.5,0.49,3.1,4.84,pickup
T01800,V021,D037,2026-04-27,Airport Cargo,Harbor Terminal,405.1,6.79,37.7,61.81,delivery
T01868,V050,D007,2026-04-27,Riverside Hub,Airport Cargo,122.8,2.98,16.9,25.39,pickup
T01896,V002,D074,2026-04-27,Downtown Drop,Eastfield Park,349.7,5.47,54.7,82.12,transfer
T02584,V094,D078,2026-04-27,Harbor Terminal,Eastfield Park,576.1,12.99,69.2,106.5,service_run
T02593,V026,D021,2026-04-27,Springfield Depot,Northgate DC,38.3,0.55,6.1,8.89,delivery
T03512,V060,D005,2026-04-27,Westside Yard,Harbor Terminal,516.0,11.6,47.4,80.69,pickup
T03720,V043,D073,2026-04-27,Downtown Drop,Westside Yard,444.9,9.67,46.4,73.74,transfer
T04046,V030,D022,2026-04-27,Downtown Drop,Westside Yard,406.8,6.38,46.5,73.84,transfer
T00262,V102,D038,2026-04-28,Riverside Hub,Downtown Drop,204.0,3.27,20.4,33.05,delivery
T00443,V101,D017,2026-04-28,Eastfield Park,Airport Cargo,613.2,14.74,71.4,118.95,delivery
T01038,V041,D047,2026-04-28,Springfield Depot,Downtown Drop,316.8,5.12,36.7,62.23,transfer
T01130,V063,D010,2026-04-28,Westside Yard,Downtown Drop,61.6,0.96,6.6,10.96,transfer
T01375,V018,D028,2026-04-28,Downtown Drop,Eastfield Park,492.3,11.17,66.1,114.58,service_run
T01468,V069,D066,2026-04-28,Northgate DC,Airport Cargo,46.5,0.83,5.9,9.41,pickup
T01784,V110,D072,2026-04-28,Riverside Hub,Springfield Depot,571.5,11.48,91.0,146.94,delivery
T01789,V008,D046,2026-04-28,Riverside Hub,Springfield Depot,508.3,7.51,51.0,79.57,service_run
T01939,V044,D020,2026-04-28,Harbor Terminal,Springfield Depot,482.3,7.46,67.6,115.14,delivery
T02304,V012,D057,2026-04-28,Harbor Terminal,Northgate DC,58.1,1.4,7.6,11.42,delivery
T02370,V068,D025,2026-04-28,Northgate DC,Airport Cargo,367.5,6.13,57.7,90.17,delivery
T02521,V101,D017,2026-04-28,Airport Cargo,Westside Yard,365.4,8.23,38.8,61.08,pickup
T02791,V018,D028,2026-04-28,Airport Cargo,Harbor Terminal,601.8,13.12,63.5,92.45,pickup
T04002,V014,D031,2026-04-28,Westside Yard,Riverside Hub,490.6,11.81,75.5,119.45,pickup
T04372,V053,D019,2026-04-28,Eastfield Park,Airport Cargo,218.7,3.21,29.7,51.44,service_run
T04791,V102,D038,2026-04-28,Springfield Depot,Downtown Drop,329.8,5.83,32.9,56.3,service_run
T04984,V032,D062,2026-04-28,Westside Yard,Downtown Drop,175.1,4.44,26.7,41.96,delivery
T05097,V065,D080,2026-04-28,Downtown Drop,Harbor Terminal,608.9,9.91,100.9,151.24,delivery
T00077,V007,D004,2026-04-29,Airport Cargo,Westside Yard,507.5,8.64,83.7,131.13,transfer
T00180,V081,D042,2026-04-29,Springfield Depot,Airport Cargo,453.3,7.48,65.9,106.61,transfer
T00275,V002,D074,2026-04-29,Springfield Depot,Riverside Hub,81.4,1.57,11.5,18.71,service_run
T00308,V024,D079,2026-04-29,Eastfield Park,Westside Yard,309.3,7.02,29.8,43.53,delivery
T00777,V104,D068,2026-04-29,Airport Cargo,Northgate DC,127.9,2.89,14.1,24.0,service_run
T00835,V113,D053,2026-04-29,Downtown Drop,Airport Cargo,298.4,5.66,38.0,65.5,delivery
T00848,V035,D069,2026-04-29,Airport Cargo,Northgate DC,317.9,4.75,31.1,49.99,transfer
T01728,V038,D011,2026-04-29,Westside Yard,Eastfield Park,224.4,4.0,23.3,34.81,delivery
T02302,V065,D080,2026-04-29,Northgate DC,Eastfield Park,552.5,10.42,74.3,113.86,delivery
T02342,V007,D004,2026-04-29,Eastfield Park,Harbor Terminal,91.8,1.6,15.3,26.21,delivery
T03024,V041,D047,2026-04-29,Westside Yard,Downtown Drop,605.9,12.35,59.5,96.35,service_run
T03044,V027,D049,2026-04-29,Downtown Drop,Harbor Terminal,18.7,0.33,1.9,3.16,delivery
T03263,V012,D057,2026-04-29,Downtown Drop,Westside Yard,523.5,7.75,50.6,79.57,delivery
T03876,V041,D047,2026-04-29,Riverside Hub,Springfield Depot,481.8,11.34,50.9,83.34,transfer
T03947,V038,D011,2026-04-29,Springfield Depot,Riverside Hub,396.3,6.37,65.3,106.46,service_run
T04138,V010,D040,2026-04-29,Springfield Depot,Airport Cargo,425.7,7.83,55.7,95.3,service_run
T04310,V077,D029,2026-04-29,Eastfield Park,Airport Cargo,431.9,7.52,45.2,78.66,transfer
T05095,V006,D006,2026-04-29,Westside Yard,Airport Cargo,148.4,2.4,15.0,25.92,service_run
T00051,V060,D005,2026-04-30,Riverside Hub,Springfield Depot,500.0,7.66,69.3,118.99,delivery
T00194,V050,D007,2026-04-30,Downtown Drop,Springfield Depot,596.8,9.74,75.0,130.87,transfer
T00277,V082,D055,2026-04-30,Northgate DC,Riverside Hub,523.2,13.64,82.4,135.51,delivery
T00561,V014,D031,2026-04-30,Airport Cargo,Westside Yard,38.2,0.79,5.8,8.94,service_run
T00624,V047,D050,2026-04-30,Springfield Depot,Northgate DC,417.4,6.33,55.1,93.22,delivery
T00824,V098,D018,2026-04-30,Downtown Drop,Westside Yard,139.8,3.37,23.3,35.7,service_run
T01257,V092,D044,2026-04-30,Harbor Terminal,Riverside Hub,596.6,12.26,99.8,155.45,pickup
T01632,V037,D035,2026-04-30,Harbor Terminal,Airport Cargo,563.4,13.22,80.1,119.14,delivery
T02002,V039,D045,2026-04-30,Springfield Depot,Riverside Hub,102.3,2.09,11.3,17.11,transfer
T02449,V027,D049,2026-04-30,Springfield Depot,Harbor Terminal,593.7,9.53,69.4,111.54,delivery
T02960,V039,D045,2026-04-30,Springfield Depot,Downtown Drop,62.7,1.35,8.3,14.33,service_run
T02991,V046,D071,2026-04-30,Springfield Depot,Northgate DC,162.5,2.81,29.5,49.83,transfer
T03164,V013,D016,2026-04-30,Harbor Terminal,Airport Cargo,492.2,7.48,63.0,100.05,transfer
T03407,V092,D044,2026-04-30,Eastfield Park,Westside Yard,327.5,5.79,31.9,48.23,delivery
T03634,V007,D004,2026-04-30,Harbor Terminal,Northgate DC,542.0,12.53,83.8,143.25,pickup
T03642,V044,D020,2026-04-30,Harbor Terminal,Riverside Hub,171.8,3.47,17.5,26.85,service_run
T03665,V013,D016,2026-04-30,Riverside Hub,Springfield Depot,561.1,11.36,69.1,100.28,transfer
T03817,V047,D050,2026-04-30,Eastfield Park,Riverside Hub,443.8,7.68,53.8,92.16,delivery
T03980,V081,D042,2026-04-30,Downtown Drop,Westside Yard,283.0,6.67,36.1,54.45,service_run
T04255,V062,D056,2026-04-30,Springfield Depot,Eastfield Park,378.1,7.1,47.3,77.51,transfer
